Compute_Cores,Data_Stored_TB,Network_Traffic_GB,Monthly_Cloud_Cost
54.0,124.5,1092.1,9224.29
51.9,391.4,3374.5,31635.39
53.0,308.2,994.1,9317.21
59.8,485.7,3105.9,29831.58
35.7,193.1,2118.6,13853.47
14.4,343.9,3303.6,26106.55
40.2,41.1,4975.8,55561.86
48.1,204.2,4695.3,52107.64
47.8,482.3,121.0,7016.87
34.3,274.1,4438.6,45622.09
6.2,151.1,425.8,1614.09
25.0,68.9,4769.9,49826.91
59.1,354.7,1480.9,14143.78
38.2,326.0,1972.0,13578.81
35.4,193.2,549.0,4739.63
18.7,476.0,650.1,4705.91
24.8,20.9,3661.0,30248.17
57.5,158.8,4727.2,54436.18
43.3,461.3,3092.7,26740.79
50.8,167.3,3607.7,33974.45
30.2,133.6,3833.7,34013.74
41.1,271.8,1387.8,9166.94
17.4,413.7,321.6,3479.49
45.7,60.5,109.2,4307.77
28.5,472.1,1818.2,11954.53
29.4,399.6,1283.2,7672.69
42.3,98.8,405.4,4619.38
60.0,358.9,979.7,10605.79
6.0,198.6,710.0,3385.34
53.1,207.1,4582.9,50367.13
20.1,393.8,787.3,4765.13
29.5,481.8,2734.5,21064.49
3.4,72.1,3006.2,20431.31
20.7,216.1,2763.1,19148.21
33.2,245.7,585.4,4589.97
5.5,194.4,1662.1,7970.78
32.4,188.0,351.2,3968.75
59.5,35.6,2038.8,16210.37
8.5,345.9,1024.1,4829.43
49.4,223.7,2852.0,23534.3
27.4,105.4,3494.8,28298.02
42.6,409.9,2707.4,22099.37
18.1,403.3,2227.8,14390.03
11.9,248.3,1997.9,10602.85
11.9,156.2,4224.3,39147.28
6.4,322.7,1174.9,5264.0
13.5,151.2,3697.7,30636.15
43.2,125.6,3811.7,35418.29
56.7,368.0,2154.1,18533.29
52.5,29.8,1556.8,10917.54
44.5,56.4,2405.7,16854.81
8.8,13.3,556.7,1718.43
19.9,84.9,325.1,1827.28
21.2,43.8,646.9,2312.37
17.5,497.9,1017.0,5904.74
33.9,151.5,2570.5,17730.41
35.2,83.1,4260.8,41956.25
24.1,128.1,1254.6,6152.95
23.9,468.7,4682.3,50307.31
53.4,264.9,4779.0,55087.54
50.9,188.8,4798.6,54693.89
21.1,438.0,4204.1,40706.44
58.7,203.5,1882.7,15482.58
61.1,174.2,456.2,8234.15
22.3,111.6,2887.2,19959.1
24.0,195.1,2837.5,20160.29
33.3,165.2,4264.9,41855.64
60.3,341.9,4980.4,60955.42
56.3,151.9,2590.0,21221.55
8.4,292.8,1791.5,9325.89
26.3,42.3,1010.9,4167.15
36.3,103.7,123.5,3488.17
33.2,209.6,2594.7,18461.71
14.0,469.1,2822.0,20355.97
55.2,194.9,4142.2,43331.99
44.0,335.4,2572.4,19887.52
54.0,135.0,4590.7,50298.31
55.2,72.2,3177.6,28116.31
48.4,38.7,4217.6,42946.86
29.2,159.7,826.7,4345.69
39.9,87.3,4291.1,43044.86
11.9,95.3,3408.2,26025.8
43.8,382.8,934.1,7690.77
13.1,17.8,1029.8,3112.22
45.0,283.3,4639.9,50888.34
16.2,195.9,257.9,2010.54
9.3,258.2,2366.4,13811.1
12.2,285.8,1636.0,7796.58
2.1,163.6,3358.9,25048.89
46.6,154.6,4214.2,42780.5
47.4,369.4,1865.9,14210.55
33.9,436.9,2191.8,15318.35
12.0,104.4,4911.4,51877.89
7.2,57.8,3941.2,33956.68
3.2,449.9,4496.3,45258.66
12.3,181.4,2249.9,12747.89
57.2,280.1,1247.0,11574.21
17.0,186.2,2118.1,11644.69
24.0,71.6,3608.9,29644.78
8.5,298.8,636.2,3001.02
15.8,267.3,1425.3,6642.5
34.2,109.5,328.5,3409.94
39.7,231.4,2218.5,14896.56
17.2,400.5,4154.5,40015.89
5.6,299.3,220.9,1778.45
26.2,57.5,3409.1,27340.25
16.5,278.5,4669.2,48230.01
15.6,354.3,1260.9,6551.24
61.5,398.4,3498.8,35158.41
40.2,318.3,4878.0,55051.63
36.5,84.8,4815.2,52247.6
27.8,358.0,1251.2,7575.4
28.6,341.9,591.6,4847.39
35.5,22.0,826.6,4552.48
45.2,211.8,3540.0,31886.76
45.5,173.1,3656.2,33201.71
12.6,338.0,3403.8,27336.64
33.0,115.9,1746.8,10270.36
27.5,299.5,931.9,5943.11
56.0,457.5,2945.7,27160.02
41.1,400.9,2470.0,18762.84
35.0,461.5,3671.3,33365.05
9.2,489.5,2262.7,14537.18
39.5,15.2,1759.3,9984.5
9.3,315.1,1538.0,7454.89
22.9,212.3,1136.2,5550.62
10.9,431.3,1402.2,7316.36
44.9,133.4,564.7,5669.27
14.8,490.7,1799.6,10638.74
26.3,310.7,279.2,2958.3
57.5,398.8,1013.4,10824.12
14.7,51.9,3759.2,30610.77
33.5,99.9,1694.8,9776.04
28.0,381.6,3374.4,28114.58
3.1,20.8,3612.7,27701.76
51.2,410.3,2947.8,25798.51
6.3,16.8,4797.6,48709.55
31.4,332.0,205.1,4401.61
36.8,188.9,3719.4,33433.6
41.0,309.6,4798.1,53562.09
44.7,351.1,4325.1,45667.06
17.7,177.8,922.7,4003.17
2.6,62.9,1701.4,7356.08
46.9,44.1,945.0,7030.15
35.2,298.6,3046.4,23969.63
53.8,265.1,3589.7,34835.7
52.9,373.7,1653.7,13219.62
54.3,259.8,2743.6,23610.69
32.1,217.0,3485.5,29080.86
22.7,205.1,2164.6,13004.2
51.1,23.0,4284.7,44524.27
30.0,174.4,3880.6,34975.02
13.4,488.2,416.9,3618.88
55.0,438.0,3143.5,29466.99
56.7,171.4,1253.1,10651.56
30.9,298.0,2831.8,21600.7
6.7,425.2,4788.8,50783.69
26.0,226.2,4407.4,43793.63
51.8,18.8,2082.1,14884.78
57.9,46.5,1528.4,11774.2
14.6,260.1,1248.6,5648.48
6.2,485.0,2709.3,18702.8
56.4,349.7,659.8,8875.71
26.1,44.7,2791.4,18737.34
35.6,102.8,106.5,3876.28
62.0,387.9,1686.9,15376.8
6.1,422.3,1177.7,5839.73
42.2,312.7,4859.0,55024.82
6.6,325.8,3663.5,30807.51
25.3,23.9,1813.3,9201.68
51.8,416.0,554.9,8130.38
28.9,396.3,2632.3,19246.75
63.8,136.9,1145.9,11487.37
36.7,357.3,2728.5,20874.6
21.9,115.3,4193.3,38758.13
15.6,29.8,3117.4,21856.86
23.7,108.6,3205.6,23879.68
25.1,97.5,2751.0,18429.64
6.3,175.5,4643.6,46667.65
24.9,215.0,4666.3,48626.49
30.8,259.2,2612.3,18882.91
46.8,243.6,1598.2,11364.35
42.7,142.6,2352.0,16887.87
45.9,24.3,1014.1,6997.03
2.5,306.5,3218.1,24387.6
15.5,203.9,2550.5,16268.54
43.0,156.3,606.2,5354.74
32.0,434.8,1068.5,6887.61
2.3,375.9,2450.2,15394.09
51.9,430.3,4449.2,49059.19
49.9,252.5,2875.3,23875.58
36.0,74.2,3439.5,28248.52
6.1,351.1,1761.2,9209.15
49.5,111.0,2899.9,24020.2
38.2,226.2,2292.2,15784.48
50.5,41.9,3329.7,29178.19
48.6,414.4,347.8,7128.63
51.8,71.7,2517.2,19175.52
34.1,452.5,1550.4,10606.96
10.7,433.5,1698.3,9047.08
43.6,237.6,4808.5,53716.35
40.5,374.7,995.2,7682.83
48.0,313.5,1625.1,12454.6
12.5,403.5,2598.5,17192.62
14.1,221.6,4328.8,41577.13
57.2,395.0,2141.7,18212.53
48.5,236.6,3744.9,35625.01
58.3,471.1,4296.2,46926.24
49.0,248.3,1619.1,12555.26
39.0,236.7,2024.5,13745.04
42.6,394.7,1847.1,13246.57
57.1,412.6,4181.0,45021.19
37.9,281.7,317.3,4705.34
41.2,98.1,1611.3,10189.04
11.7,239.2,3429.1,26544.44
31.4,484.4,2870.7,22558.26
46.4,379.0,2237.8,17782.13
18.8,407.5,2745.7,19261.02
14.5,26.1,1068.2,3724.45
21.5,239.3,2210.5,13894.83
17.0,326.8,2558.3,17083.27
15.3,416.7,4515.8,45967.11
28.3,34.1,1378.1,6706.31
58.3,427.7,4352.4,48512.11
33.4,278.7,3256.8,27056.02
13.7,106.7,199.7,1315.71
6.8,165.5,3650.7,29172.19
45.2,148.1,274.2,5042.98
25.7,270.1,4987.2,55004.18
53.0,35.3,4375.9,46006.82
42.9,87.7,1557.0,9767.61
51.4,408.2,1361.3,11862.66
18.9,75.0,1969.1,10348.44
44.9,124.4,1845.2,12495.98
18.4,232.2,1924.5,10553.03
60.2,263.4,1659.6,14184.78
41.5,384.2,3143.6,26268.09
22.1,229.2,904.9,4590.68
18.7,397.0,4245.3,41401.04
13.8,313.0,4080.8,37597.62
45.1,65.4,2434.8,17364.96
15.6,86.6,4278.4,40121.74
38.9,224.1,1311.0,8391.92
18.4,204.5,186.1,2632.49
43.0,374.3,3134.1,27182.1
52.5,294.6,2343.8,19209.98
50.2,200.2,2879.1,24148.89
49.2,93.7,4506.8,47781.43
13.6,121.2,4852.6,50995.76
7.5,292.0,3208.8,24135.05
45.3,217.5,3843.9,36851.24
24.8,262.3,510.7,3783.71
28.8,93.6,887.5,4571.18
3.9,334.8,3692.7,31719.61
18.1,427.7,2213.7,14030.32
4.1,136.4,2285.2,12760.03
56.5,250.8,1612.2,13210.96
17.1,488.0,3076.0,24029.79
36.6,173.3,1007.3,6519.76
4.4,301.6,3171.9,23574.28
43.3,54.2,951.6,6810.25
22.0,306.9,412.7,3179.15
57.7,53.9,1718.8,13207.72
57.1,480.0,1232.6,12283.66
22.2,360.7,4456.1,45295.02
57.9,396.2,369.3,8812.0
63.8,355.0,965.4,11966.8
53.2,299.0,2788.7,23732.77
54.4,230.5,2457.2,19845.45
17.4,430.6,324.7,3558.14
37.8,478.8,135.5,5522.79
6.2,254.5,4941.5,53047.11
7.9,466.5,3328.3,26545.54
63.9,295.8,1890.5,17046.76
22.3,273.8,2405.1,15459.79
48.4,232.7,1406.1,10457.71
52.0,112.6,1789.9,13037.13
55.2,11.8,3280.3,28993.55
63.9,128.3,4425.8,49471.56
17.0,259.8,1002.2,4944.63
4.5,196.2,4217.8,38987.92
27.5,229.8,695.6,4862.33
10.1,490.5,1153.5,6233.7
3.4,181.6,282.2,1305.81
24.3,231.6,790.0,4994.69
50.6,75.4,4594.8,50003.14
37.1,33.5,2351.2,15604.44
21.4,390.0,480.6,4064.23
42.6,289.6,4802.7,53855.96
16.4,382.7,4407.1,43975.98
2.9,83.4,3797.9,31109.75
49.4,290.2,4674.0,52369.58
40.7,134.3,1178.6,7152.65
49.3,121.8,4198.2,42689.68
4.4,15.6,3481.0,26138.94
53.9,73.9,4361.8,46276.64
40.4,161.5,4004.9,38379.33
36.9,67.3,1797.8,10754.31
40.7,493.1,3894.6,38271.98
55.6,161.2,1386.0,11087.73
38.4,73.9,1710.1,10136.49
38.0,107.6,628.7,4951.38
63.4,298.0,4681.9,55389.68
48.9,41.4,1525.9,10057.71
29.4,432.6,2651.1,19198.83
45.9,481.1,2017.5,15595.27
26.1,130.9,4803.6,51164.71
16.2,230.5,1741.7,9261.64
39.0,20.8,3914.9,35695.13
59.5,323.9,4291.5,47336.72
59.6,212.8,2234.5,19297.25
23.2,142.3,1953.0,10841.93
34.7,111.4,3764.0,33780.93
15.1,330.5,4573.2,46812.19
63.7,213.9,3799.2,39125.77
62.8,98.0,1212.9,11319.34
42.3,347.7,4452.7,47302.04
51.9,286.9,1999.2,15677.03
46.3,430.7,2923.5,25235.87
38.8,67.6,4174.0,40552.99
5.3,395.0,1023.1,4144.42
30.2,340.0,3944.1,36577.35
43.8,66.4,3021.2,23460.03
44.0,350.5,4477.4,48063.65
25.1,226.4,942.7,5040.66
60.4,473.0,2161.3,19686.7
12.4,79.4,4180.9,37835.33
33.0,325.0,194.2,4412.2
44.8,197.2,649.8,6396.19
45.2,478.8,4953.8,57759.01
42.2,171.7,1473.9,9241.39
19.1,481.5,4880.2,53556.09
11.7,451.7,994.4,5769.97
41.4,142.5,1869.4,12614.11
39.2,403.7,3789.1,36001.02
13.1,497.8,3323.1,26725.07
45.7,133.8,2947.5,23939.66
30.2,224.0,2696.5,19021.89
43.4,264.9,4232.9,42926.69
53.9,154.5,1251.2,9582.32
12.5,17.5,2268.1,12171.38
3.2,117.9,861.7,2576.79
50.3,148.1,3020.1,25468.97
39.8,227.4,1327.7,8073.45
45.4,93.8,1735.8,11552.01
54.0,437.9,2409.1,19991.8
51.8,355.4,231.2,7477.84
61.6,51.7,550.5,8339.69
35.2,328.5,3461.1,29977.44
32.3,330.3,2202.0,14949.69
26.9,478.5,4337.5,43719.42
11.5,11.5,3503.9,26961.92
37.5,131.5,139.7,3974.6
19.2,464.6,3121.9,23687.87
59.1,466.7,559.3,9702.45
38.2,363.1,3926.6,37706.19
38.8,385.2,4958.4,56705.63
24.0,54.8,2702.9,18095.39
5.2,261.8,3445.6,26790.81
4.0,123.5,1262.8,4536.02
28.2,98.8,2244.2,13122.01
7.2,407.0,4294.9,41825.57
39.6,76.2,920.4,5771.27
56.6,239.6,1401.1,11806.65
56.7,469.9,2282.6,20012.54
42.9,101.1,3590.0,31998.63
15.1,489.2,1941.8,11839.04
55.5,497.2,4645.9,54520.93
56.9,282.3,562.8,8591.37
14.2,93.4,1916.9,9394.32
47.7,164.9,3573.9,32536.49
19.8,218.0,1207.3,5642.02
51.8,161.6,3316.4,29292.43
63.8,147.5,904.7,10374.42
3.9,486.4,374.3,3344.79
57.6,85.1,693.0,7865.04
40.6,369.3,4656.9,50782.16
62.3,10.2,2803.6,24780.12
30.8,302.1,4002.1,37380.99
54.5,458.8,1730.0,14330.32
5.9,151.1,3004.0,20336.61
22.8,100.9,2525.3,15520.63
6.2,329.3,4734.1,49263.87
62.5,359.2,3763.1,39162.75
52.7,347.1,3679.7,35961.82
54.9,166.5,327.1,7259.4
60.2,133.6,2793.4,24278.52
7.3,478.4,2388.3,15562.4
25.9,462.4,4646.4,49866.6
6.4,234.1,1361.0,5781.11
15.1,424.6,1422.2,7855.74
16.2,231.6,2115.6,11976.11
31.1,218.0,1292.5,7529.28
18.7,86.8,733.0,2527.08
8.3,218.9,4301.3,40254.48
12.4,273.3,2835.6,19395.13
11.1,21.0,4320.7,39938.22
62.3,227.6,4172.6,45140.0
49.1,392.9,1482.0,11787.36
62.0,343.2,2783.9,25944.67
29.3,321.2,507.8,4293.6
19.3,455.7,4584.7,47495.92
51.5,18.8,2080.9,14864.29
22.2,283.0,2029.0,11806.44
20.6,395.8,1583.5,8747.62
16.4,275.3,2357.3,14147.42
10.0,168.7,1333.6,5586.82
17.9,76.8,1936.8,9700.9
24.0,444.9,4019.7,38289.34
43.8,240.7,4187.9,41913.44
5.9,440.3,1590.5,8239.88
15.1,297.1,2398.2,15430.94
52.2,340.4,4381.7,47330.72
11.1,404.1,358.1,2954.13
23.2,333.0,4456.8,44741.0
55.6,205.0,1174.0,9932.39
11.6,261.7,3424.8,27450.87
7.1,403.5,2954.5,21364.49
32.0,193.1,2809.4,20519.93
20.8,200.2,4310.9,41110.21
36.9,56.9,597.7,4321.99
51.8,458.1,1800.4,15180.61
10.5,54.6,2737.4,17441.81
38.0,327.6,4075.3,40135.69
33.3,212.5,1160.6,6538.41
10.9,208.8,4034.4,36239.24
40.7,343.0,2058.2,14830.54
19.0,42.9,1025.7,3451.5
32.2,300.9,3819.0,34658.41
7.1,388.3,545.4,3398.8
30.5,415.8,2622.4,19517.59
21.0,93.6,413.0,1859.83
53.0,449.7,1846.4,15610.68
5.5,331.5,3045.3,22058.01
28.0,442.1,2825.0,21660.33
30.4,247.8,2082.8,12944.69
47.0,275.6,2202.3,16736.52
37.6,460.3,1211.2,9075.47
43.4,451.0,2333.8,18065.74
50.2,229.6,4770.9,53991.96
55.5,144.5,4267.2,44984.39
21.5,202.7,811.6,4419.54
35.4,200.0,245.9,3946.24
54.1,150.6,4674.3,52176.83
63.3,141.6,2681.1,23681.9
57.2,431.9,2735.4,24716.11
25.0,44.2,3925.5,34782.08
14.1,342.0,1642.0,8319.58
32.3,94.7,2461.3,16648.34
48.0,178.8,4846.4,54933.56
32.5,40.2,3393.5,27435.22
32.0,142.3,853.4,4891.27
54.0,386.5,752.8,9045.89
24.4,443.7,1100.9,6687.31
55.3,118.5,3856.9,38371.28
27.2,237.1,1547.3,8551.94
22.4,240.5,204.8,2926.67
30.1,438.1,4726.5,51240.01
49.3,383.8,931.6,8946.29
9.8,261.4,146.8,1713.26
14.2,338.7,1261.9,6548.53
61.0,425.2,1251.6,12626.0
12.9,14.7,2167.8,11131.45
37.2,207.4,4609.9,48735.48
37.9,454.5,4408.0,46314.25
32.4,372.8,2338.8,16521.17
42.0,276.0,2113.4,14922.74
16.2,269.5,2819.5,19876.59
36.3,180.4,1292.9,7535.22
25.1,265.1,355.7,3393.14
43.0,331.1,4702.2,51821.16
10.8,215.0,1014.8,4286.03
37.4,359.9,1072.2,7626.24
13.5,432.0,2415.1,15686.34
19.3,85.8,2508.9,15662.62
15.6,231.3,190.3,1984.69
13.3,209.9,825.0,3653.44
53.2,346.9,1953.0,15604.92
19.7,132.4,3450.3,27351.59
59.5,323.7,1219.3,11549.23
62.1,440.0,2172.8,19746.4
37.4,214.9,2831.0,21496.94
10.9,456.4,4454.1,45185.2
25.2,496.7,1697.7,10730.67
51.5,62.0,754.4,7390.45
24.8,124.2,2497.4,15965.64
7.4,475.7,3758.9,32800.26
36.5,479.6,638.3,6797.84
54.4,57.9,2180.9,16678.77
51.3,17.3,187.1,5221.48
12.9,88.9,264.4,1489.55
43.7,498.0,2466.5,19707.54
15.7,98.2,1561.2,6480.62
15.5,256.2,4241.0,40430.64
56.2,425.7,3050.6,28549.66
17.5,20.0,2324.3,13483.97
18.3,306.2,2098.9,12516.53
2.0,145.7,2536.5,14999.53
56.0,432.5,298.2,8668.85
51.1,148.9,4474.7,48335.84
40.9,346.5,4991.7,57948.23
48.5,340.4,989.3,8793.8
11.4,118.5,689.9,2422.47
30.4,27.1,803.5,3795.48
23.8,210.5,3339.0,26628.25
7.8,151.7,3341.1,24765.23
32.1,406.4,4254.8,42902.84
59.1,402.2,3783.9,39254.8
4.5,233.9,2303.5,13349.58
20.1,307.2,3103.0,23534.77
14.9,306.1,3472.6,28546.72
16.8,415.3,2612.4,18157.0
58.3,218.3,2430.7,20390.14
31.0,145.0,3261.0,25689.78
30.9,139.9,2831.6,20132.84
49.2,272.7,3255.3,29080.87
11.6,230.1,3103.0,22291.61
32.2,225.7,3624.1,31829.32
28.7,54.7,3249.7,25305.68
39.0,362.1,2646.7,20137.3
64.0,114.7,3440.8,33494.13
49.7,106.5,2302.5,17140.7
26.7,212.3,1284.2,6972.73
53.3,121.6,106.9,6565.57
12.6,296.1,2843.8,19294.88
3.9,192.0,2994.2,20558.7
14.7,230.0,4863.0,51579.75
23.1,273.2,1871.2,10367.53
33.7,109.7,2031.3,12217.2
40.1,86.3,1088.8,6823.34
58.5,441.4,445.6,9202.4
33.6,222.5,3886.7,35400.13
33.1,211.9,1323.4,8395.76
5.1,27.4,3083.6,21054.75
4.2,254.0,3470.1,27375.33
36.2,281.5,2409.1,16780.95
29.2,283.8,4394.1,44307.49
54.0,356.4,2274.6,18835.35
12.0,97.0,1496.1,5840.95
3.5,133.6,4490.5,43214.22
29.8,407.3,4321.7,43831.91
16.7,474.1,903.8,5846.16
5.1,76.6,227.2,981.85
46.9,253.8,540.9,6792.13
8.9,114.9,1504.1,6260.05
39.7,39.4,4864.1,53236.33
19.4,169.5,2836.7,19737.16
12.8,80.4,1929.0,9873.4
25.5,357.9,4454.7,45670.51
51.7,271.5,2320.4,18210.96
26.3,80.5,1644.7,8332.37
48.5,14.5,4712.0,51559.72
9.8,406.0,4262.6,40925.6
49.9,96.3,4234.0,43433.74
16.7,307.0,2610.2,17573.34
44.0,175.1,3968.2,38538.02
37.1,296.9,978.8,7265.33
59.6,164.7,2908.8,25789.16
26.0,52.6,4920.8,52497.22
6.1,119.2,1525.7,6432.03
3.2,102.1,3992.3,35084.19
53.3,219.7,2503.3,20235.62
34.5,332.6,295.0,4785.66
50.1,139.3,3838.8,37173.43
16.5,15.9,926.0,3196.1
23.4,264.3,3194.2,24765.23
3.9,306.8,519.8,2353.17
61.6,481.8,4739.7,56213.42
43.4,298.8,1529.4,10503.89
59.9,240.9,1209.7,11360.05
18.5,291.0,732.8,4199.89
39.9,464.7,4735.4,52851.03
44.1,415.9,3588.3,33440.33
21.7,168.3,3734.1,31662.52
54.6,126.3,2547.1,20754.85
60.7,138.7,2426.2,20914.28
56.9,257.2,639.1,8825.13
47.8,374.6,2843.2,24150.77
19.2,256.6,1309.9,6087.74
19.5,43.2,4888.0,51464.77
61.7,364.6,4003.2,43463.34
2.6,404.9,2123.7,12600.01
46.4,151.9,841.6,6518.83
45.8,335.4,3948.1,39023.11
40.6,219.0,698.1,5945.04
63.4,445.7,1027.7,12108.71
21.3,424.2,1136.5,5954.37
23.1,267.5,2828.8,20190.68
6.9,348.8,3956.6,35193.73
29.5,442.8,1640.1,10258.79
18.2,252.9,514.9,2973.23
23.3,163.5,2376.2,14694.62
53.7,379.3,3765.7,37696.09
60.0,117.8,1186.2,10525.17
13.5,200.4,1177.6,5003.6
25.1,434.2,4741.4,50660.96
59.6,365.0,4775.4,56563.56
5.8,207.9,4953.3,52189.58
7.7,115.2,4057.5,35853.72
12.1,184.4,1022.1,4363.58
38.9,149.2,1138.7,6842.15
11.3,96.3,1767.1,8358.5
62.0,374.2,1658.8,15653.36
29.7,133.5,4787.0,50131.29
33.1,232.5,3966.5,37028.46
17.3,199.1,3647.6,29655.25
31.2,491.2,1011.2,7211.39
43.0,201.6,4556.7,48600.56
48.6,49.2,4156.6,40918.13
48.7,54.0,901.8,7517.01
37.8,299.5,4368.7,44978.07
58.1,303.7,1434.0,12505.62
52.7,215.2,496.3,7549.23
48.9,221.6,3318.4,29063.26
5.4,36.4,3303.6,23658.24
2.4,263.1,565.2,1869.45
15.2,257.3,1662.4,8893.74
43.1,83.3,4964.8,56084.33
27.5,60.9,3424.3,27466.72
26.9,70.6,3677.4,31091.13
56.8,59.5,1143.3,9760.67
57.5,308.8,486.0,8542.94
58.4,106.3,1456.8,11999.93
21.5,133.2,1319.6,6105.44
44.8,95.1,1249.3,8132.65
18.8,479.3,1044.5,6148.55
13.8,428.8,2916.3,21392.76
13.4,122.9,1707.7,8018.92
23.2,170.5,4119.7,37908.96
28.7,112.8,1001.3,4689.05
53.5,251.0,2376.7,19528.07
9.4,19.6,166.9,632.63
47.6,339.0,2460.2,19671.76
35.0,266.3,373.6,4205.96
19.9,450.3,4890.8,53307.78
32.6,90.6,3973.9,36203.42
20.6,404.0,2501.5,16928.91
39.0,398.1,524.3,5841.52
28.9,72.3,3003.0,22203.01
12.2,205.3,3817.9,32750.56
9.2,93.4,1034.5,4049.11
35.9,134.8,2884.2,21655.33
57.9,139.0,4089.6,41933.06
23.3,282.6,3864.4,34909.01
47.4,211.6,4034.7,39730.48
42.8,474.4,4408.7,47266.18
59.8,71.9,4694.6,53293.96
52.9,487.1,2087.1,18132.1
37.1,123.0,2887.0,22048.12
42.7,388.7,3974.2,39078.49
57.7,176.1,3516.0,33628.86
26.8,80.1,4978.0,54273.04
22.3,430.4,167.0,3845.56
2.7,161.3,1840.2,8720.5
53.2,332.8,1477.0,11977.42
51.7,287.6,1385.3,10975.92
8.5,241.2,1190.4,5061.26
37.8,253.0,3574.7,31962.4
30.8,368.8,515.3,4924.95
9.4,53.0,3733.9,30291.01
62.8,337.4,3497.8,35387.82
15.3,448.9,1328.9,7152.5
6.2,38.3,1338.9,4999.3
38.9,78.9,3181.4,26055.04
47.8,361.1,3834.6,37577.12
4.0,224.3,4394.8,42401.67
42.8,207.7,4275.5,43309.38
35.0,77.1,4827.9,52076.98
8.4,258.3,2948.8,20588.0
12.7,72.0,4552.4,44682.47
37.2,243.5,4061.7,39831.05
20.4,384.2,4483.9,45476.49
60.2,136.5,157.0,7742.39
52.8,245.6,4832.9,55257.15
63.0,496.1,2420.3,22873.83
18.1,346.5,4011.1,37204.53
62.1,422.3,723.3,10568.73
28.7,213.3,2040.1,11746.4
23.5,386.3,1430.2,8179.93
5.1,29.8,1529.1,5886.35
5.3,70.2,704.0,2172.34
44.9,109.5,4048.2,39923.65
30.4,207.0,145.3,3197.94
16.0,424.4,1631.3,8902.79
40.1,179.7,954.6,6265.76
17.7,330.8,2986.3,22004.62
37.8,357.6,1345.8,9254.15
24.3,297.2,1369.1,7302.14
53.1,185.0,2492.9,20229.3
52.9,292.8,3298.2,30387.76
31.6,177.7,694.4,4490.27
23.8,51.1,960.0,3824.28
24.5,496.5,1311.2,7994.13
52.0,72.3,4871.4,54888.22
22.3,45.5,2046.0,11027.88
15.0,440.5,3035.1,22934.6
7.3,157.9,1283.6,5147.32
30.9,328.6,2503.3,17757.63
31.9,171.2,463.2,3926.7
54.1,201.8,270.2,6891.48
15.7,138.4,2396.8,14226.85
25.6,178.1,2053.4,11646.37
52.1,211.2,770.7,7750.99
53.1,363.0,3469.2,33068.69
25.8,260.7,4965.2,54577.81
30.5,472.3,2038.7,14060.0
20.8,30.5,3160.3,22758.85
59.8,256.5,4818.6,56897.08
9.4,296.3,4174.5,38919.43
59.9,460.9,2371.4,21652.4
44.4,34.1,3713.7,33830.6
35.0,291.0,727.9,5734.27
4.0,428.3,2609.3,16791.33
31.5,128.5,1467.4,8248.34
27.3,439.4,889.7,6418.67
12.0,19.3,2188.8,11257.75
42.7,368.9,742.0,7114.25
62.2,467.2,3525.0,35927.17
36.9,332.0,2335.6,16175.29
46.3,225.1,2702.6,21194.31
6.2,32.0,817.2,2102.67
27.9,460.9,784.9,5715.22
9.2,240.4,2958.7,20411.74
40.0,24.2,4926.5,54291.77
60.2,348.0,571.6,9463.87
43.0,246.1,1500.1,10076.49
6.8,70.9,4360.3,41049.82
24.0,115.0,454.1,2877.94
36.1,41.6,4391.8,44407.63
27.0,291.4,2669.0,19103.46
53.7,314.8,2100.5,17056.25
52.5,257.8,1617.4,12510.99
39.9,410.4,1555.9,11085.46
25.2,431.9,1598.4,9752.51
17.8,311.7,4435.5,43979.19
8.6,16.3,3646.6,29127.12
24.0,350.7,3381.6,27459.96
27.6,214.8,4013.9,37088.61
43.9,287.1,1359.9,9871.93
42.8,328.0,3128.4,26461.09
6.3,181.6,2354.3,13456.6
26.5,459.4,3934.0,36915.55
13.3,75.6,1615.4,6875.32
11.7,339.0,3251.6,25350.52
53.3,12.1,4422.8,46616.66
4.6,463.1,2070.5,12278.15
28.0,65.1,426.4,2890.88
12.4,56.5,2628.6,15809.51
56.5,173.2,1795.3,14299.61
36.5,193.0,3393.9,28355.06
16.3,115.0,4760.1,49496.87
33.2,296.7,2479.5,17195.68
47.4,227.0,2384.3,17994.29
61.4,26.7,3307.5,30393.68
15.7,166.6,607.1,2366.09
56.9,407.1,1342.2,12860.02
59.9,348.0,4603.0,53287.53
58.8,365.2,3382.7,32953.65
41.4,352.1,165.9,5282.53
41.0,162.4,1102.7,7520.35
27.0,58.8,3445.9,27342.97
48.6,143.5,3845.6,37088.35
34.9,417.6,4215.3,42195.15
44.0,490.4,1531.7,11683.04
28.6,252.0,4662.0,49194.93
47.4,14.8,2809.4,21940.83
53.1,78.6,3513.0,32426.42
11.1,167.8,3024.0,20933.79
53.6,293.5,701.4,8229.53
35.5,46.8,4819.3,51883.57
54.4,472.2,702.1,9157.23
28.7,188.9,1348.9,7564.69
25.5,457.2,4086.8,38767.64
58.7,392.5,3131.1,29440.2
17.6,380.2,4206.9,40238.07
54.3,307.3,2627.1,21608.68
32.0,317.1,1947.3,12120.97
33.9,322.6,4617.0,49260.76
21.1,318.1,277.6,3132.82
37.5,281.3,4295.0,43855.31
22.2,493.3,1231.0,7829.35
4.4,368.8,4258.8,40624.86
18.9,390.7,782.1,4707.16
